id,source,text_nodiac,text_diac,n_words,n_diac_restored
117541,unknown_local_sample,"Este membra a Academiei Daneze, a fost tradusa in numeroase limbi si a obtinut premii prestigioase, incepand cu premiul Consiliului Nordic (1999).","Este membră a Academiei Daneze, a fost tradusă în numeroase limbi și a obținut premii prestigioase, începând cu premiul Consiliului Nordic (1999).",22,7
135001,unknown_local_sample,"Faptul ca Romania a fost aleasa ca lider regional demonstreaza atat potentialul sau de crestere cat si angajamentul nostru ferm fata de viitor”, spune Richard Widmann.","Faptul că România a fost aleasă ca lider regional demonstrează atât potențialul său de creștere cât și angajamentul nostru ferm față de viitor”, spune Richard Widmann.",26,12
19067,unknown_local_sample,Chiria medie solicitata pentru proprietatile rezidentiale pentru care proprietarii apeleaza la servicii de property management este usor mai ridicata decat media pe piata fiind vorba in principal de imobile noi.,Chiria medie solicitată pentru proprietățile rezidențiale pentru care proprietarii apelează la servicii de property management este ușor mai ridicată decât media pe piață fiind vorba în principal de imobile noi.,30,11
71551,unknown_local_sample,"miercuri, ca a aprobat infiintarea a doua noi comandamente in cadrul Armatei Romane, unul dintre ele fiind Comandamentul Fortelor pentru Operatii Speciale, precum si un plan pentru dezvoltarea acestei categorii de trupe in urmatorii zece ani.","miercuri, că a aprobat înființarea a două noi comandamente în cadrul Armatei Române, unul dintre ele fiind Comandamentul Forțelor pentru Operații Speciale, precum și un plan pentru dezvoltarea acestei categorii de trupe în următorii zece ani.",36,11
90457,unknown_local_sample,"Ele nu sunt incasate de stat, ci reprezinta proiecte pe care entitatile publice vor sa le implementeze in anul respectiv.","Ele nu sunt încasate de stat, ci reprezintă proiecte pe care entitățile publice vor să le implementeze în anul respectiv.",20,6
190314,unknown_local_sample,Un pumn de graunte.,Un pumn de grăunțe.,4,2
140477,unknown_local_sample,Dar ea este nefondata.,Dar ea este nefondată.,4,1
184361,unknown_local_sample,"Sintem singuri, cu tapul mort la picioare; privim cum pleoapele luneca, inchizind ochii sticlosi.","Sîntem singuri, cu țapul mort la picioare; privim cum pleoapele lunecă, închizînd ochii sticloși.",14,6
59547,unknown_local_sample,"Liviu Nistoran, 49 ani, a fost ales presedinte al boardului producatorului national de gaze naturale Romgaz Medias (SNG), controlat in proportie de 70% de catre statul roman, dupa ce Gheorghe Gabriel s-a retras din aceasta functie si din cea de membru al consilului de administratie.","Liviu Nistoran, 49 ani, a fost ales președinte al boardului producătorului național de gaze naturale Romgaz Mediaș (SNG), controlat în proporție de 70% de către statul român, după ce Gheorghe Gabriel s-a retras din această funcție și din cea de membru al consilului de administrație.",45,13
393027,unknown_local_sample,"In rediuri si gradini, Pintre razele de stele zboara roiuri de lumini.","În rediuri și grădini, Pintre razele de stele zboară roiuri de lumini.",12,4
220453,unknown_local_sample,Prin vai adinci umbresc platanii cu frunza lata si smochinii incarcati cu roade.,Prin văi adînci umbresc platanii cu frunza lată și smochinii încărcați cu roade.,13,7
218984,unknown_local_sample,Sa ma mince-un junelas.,Să mă mînce-un junelaș.,4,4
327998,unknown_local_sample,"Inainte de amiazi, intra in bacanie un functionaras foarte pirpiriu.","Înainte de amiazi, intră în băcănie un funcționăraș foarte pirpiriu.",10,8
355306,unknown_local_sample,"La plecare, mama Ilinca l-a sarutat mai cu rupere de inima si a plins mai cu foc.","La plecare, mama Ilinca l-a sărutat mai cu rupere de inimă și a plîns mai cu foc.",17,4
223371,unknown_local_sample,"Stii, ieri la moara ce spunea? Ca-s proasta foc si gura rea!","Știi, ieri la moară ce spunea? Că-s proastă foc și gură rea!",12,6
297039,unknown_local_sample,"Deasupra sint zidiri de case, din care una este impodobita dupa obiceiul chinezesc si turcesc.","Deasupra sînt zidiri de case, din care una este împodobită după obiceiul chinezesc și turcesc.",15,5
174092,unknown_local_sample,"Sumele primite de la UE ar urma sa fie si ele mai mari comparativ cu 2017, cu 6,9 mld.","Sumele primite de la UE ar urma să fie și ele mai mari comparativ cu 2017, cu 6,9 mld.",19,2
133865,unknown_local_sample,"„ Investitia ne va permite sa sprijinim mai bine eforturile Romaniei de a creste siguranta impotriva incendiilor si eficienta energetica in cladirile din tara.”, spune Gilles Maria, Senior Vice President, Rockwool Group.","„ Investiția ne va permite să sprijinim mai bine eforturile României de a crește siguranța împotriva incendiilor și eficiența energetică în clădirile din țară.”, spune Gilles Maria, Senior Vice President, Rockwool Group.",32,13
5987,unknown_local_sample,"Copiii ar trebui sa fie responsabilizati de mici”, a explicat psihologul Aurora Liiceanu, in cadrul evenimentului de lansare al studiului.","Copiii ar trebui să fie responsabilizați de mici”, a explicat psihologul Aurora Liiceanu, în cadrul evenimentului de lansare al studiului.",20,3
197939,unknown_local_sample,"Devizul proiectului Magistralei 5 este de 3,2 miliarde de lei, investitia fiind, practic, de 2,65 miliarde de lei din fonduri structural nerambursabile in cadrul Programului Operational Sectorial – Transport 2007- 2013 si Programul Operational Infrastructura Mare 2014-2020.","Devizul proiectului Magistralei 5 este de 3,2 miliarde de lei, investiția fiind, practic, de 2,65 miliarde de lei din fonduri structural nerambursabile în cadrul Programului Operațional Sectorial – Transport 2007- 2013 și Programul Operațional Infrastructură Mare 2014-2020.",37,6
202032,unknown_local_sample,"Sigur, istoricii profesionisti incearca sa apropie cit mai mult istoria de ceea ce a fost cu adevarat.","Sigur, istoricii profesioniști încearcă să apropie cît mai mult istoria de ceea ce a fost cu adevărat.",17,6
246724,unknown_local_sample,Un mindru flacauas Mina boii la izvoare si ii paste la imas.,Un mîndru flăcăuaș Mînă boii la izvoare și îi paște la imaș.,12,10
380667,unknown_local_sample,Fantastic dormiteaza pinguinii Pe blocurile stravezii de gheata.,Fantastic dormitează pinguinii Pe blocurile străvezii de gheață.,8,4
147778,unknown_local_sample,"Daphne Caruana Galizia a murit, luni, dupa ce masina in care se afla, un Peugeot 108, a fost distrusa de o explozie puternica.","Daphne Caruana Galizia a murit, luni, după ce masina în care se afla, un Peugeot 108, a fost distrusă de o explozie puternică.",23,4
215550,unknown_local_sample,"Cine va castiga piata? Comcast arunca 31 de miliarde de dolari in lupta cu mogulul Rupert Murdoch si cu Walt Disney pentru gigantul media Sky astazi, 16:27 Autor: Alex Ciutacu Comcast, cel mai mare operator de televiziune prin cablu din Statele Unite, a oferit 31 de miliarde de dolari pentru gigantul media Sky, intrand in lupta cu mogulul Rupert Murdoch si cu Bob Iger de la Walt Disney in incercarea de a deveni cel mai mare grup european de servicii de televiziune, potrivit Reuters.","Cine va câștiga piața? Comcast aruncă 31 de miliarde de dolari în lupta cu mogulul Rupert Murdoch și cu Walt Disney pentru gigantul media Sky astăzi, 16:27 Autor: Alex Ciutacu Comcast, cel mai mare operator de televiziune prin cablu din Statele Unite, a oferit 31 de miliarde de dolari pentru gigantul media Sky, întrând în luptă cu mogulul Rupert Murdoch și cu Bob Iger de la Walt Disney în încercarea de a deveni cel mai mare grup european de servicii de televiziune, potrivit Reuters.",84,14
268895,unknown_local_sample,"Facu mici farime pe necuratul de zmeu, bala dracului.","Făcu mici fărîme pe necuratul de zmeu, bala dracului.",9,3
368739,unknown_local_sample,Pusei strunea flamindei si prapaditoarei mele porniri.,Pusei strunea flămîndei și prăpăditoarei mele porniri.,7,5
151125,unknown_local_sample,"Unul dintre cele mai interesante proiecte de investitii derulate de retailer este cel care va ajuta compania sa creasca gradul de automatizare a activitatilor din depozitul eMAG, unul dintre rezultate urmand sa fie reducerea numarului de colete trimise.","Unul dintre cele mai interesante proiecte de investiții derulate de retailer este cel care va ajuta compania să crească gradul de automatizare a activităților din depozitul eMAG, unul dintre rezultate urmând să fie reducerea numărului de colete trimise.",38,8
383572,unknown_local_sample,Pogace rasa Sub stresina de casa,Pogace rasă Sub streșină de casă,6,4
67014,unknown_local_sample,"Costurile finale pentru implementarea acestui sistem pot ajunge pana la patru milioane de euro, iar atribuirea va fi una directa.","Costurile finale pentru implementarea acestui sistem pot ajunge până la patru milioane de euro, iar atribuirea va fi una directă.",20,3
15279,unknown_local_sample,"Presedintele SUA, Donald Trump, a criticat, in discursul rostit la ONU, programul balistic al Iranului, avertizand ca ar putea anula Acordul nuclear semnat de marile puteri cu Teheranul.","Președintele SUA, Donald Trump, a criticat, în discursul rostit la ONU, programul balistic al Iranului, avertizând că ar putea anula Acordul nuclear semnat de marile puteri cu Teheranul.",28,4
228337,unknown_local_sample,Pantofi de vitel.,Pantofi de vițel.,3,1
394463,unknown_local_sample,Teribil de rau mi-a parut c-a trebuit sa plec.,Teribil de rău mi-a părut c-a trebuit să plec.,9,3
146970,unknown_local_sample,fix: 0318.256.286) sau trimiteti un email cu datele dumneavoastra de contact prin care solicitati informatii si abonare la adresa alexandru.matei@zf.ro. Veti fi contactat in maximum o ora.,fix: 0318.256.286) sau trimiteți un email cu datele dumneavoastră de contact prin care solicitați informații și abonare la adresa alexandru.matei@zf.ro. Veți fi contactat în maximum o oră.,27,8
324864,unknown_local_sample,Amindoi se duceau fericiti in odaia lor.,Amîndoi se duceau fericiți în odaia lor.,7,3
170398,unknown_local_sample,"Erste Asset Management administreaza un capital de aproximativ 7,6 miliarde de lei, in fonduri de investitii deschise oricarei persoane.","Erste Asset Management administrează un capital de aproximativ 7,6 miliarde de lei, în fonduri de investiții deschise oricărei persoane.",19,4
43466,unknown_local_sample,"Va fi o dezbatere, iar acest lucru este important"", a declarat Romeva pentru postul BBC News online.","Va fi o dezbatere, iar acest lucru este important"", a declarat Romeva pentru postul BBC News online.",17,0
272029,unknown_local_sample,De ce uitati ca-n voi e si numar si putere?,De ce uitați că-n voi e și număr și putere?,10,5
103940,unknown_local_sample,”Putem spune ca anul acesta segmentul de fashion online a fost vedeta <<eCommerce-ului>> local.,”Putem spune că anul acesta segmentul de fashion online a fost vedeta <<eCommerce-ului>> local.,14,1
43379,unknown_local_sample,„Regele Spaniei a ignorat faptul ca populatia catalana a fost victima brutalitatii din partea politiei.,„Regele Spaniei a ignorat faptul că populația catalană a fost victima brutalității din partea poliției.,15,6
20945,unknown_local_sample,"Pe scurt, sa nu se supere domnisoara de la „cenzura“, eu nu numai ca nu sint misogin, dar sint feminist! Eu cred ca cine nu vede, cind intilneste o persoana de sex feminin, decit buze, sini si fese nu pricepe nimic din splendoarea feminitatii.","Pe scurt, să nu se supere domnișoara de la „cenzură“, eu nu numai că nu sînt misogin, dar sînt feminist! Eu cred că cine nu vede, cînd întîlnește o persoană de sex feminin, decît buze, sîni și fese nu pricepe nimic din splendoarea feminității.",44,17
72578,unknown_local_sample,"ZF Health&Pharma Summit 2017 Lucian Bondoc, managing partner Bondoc&Asociatii: Presiunea economica duce la consolidare in sectorul farma 13 sep 2017 Autor: Georgiana Mihalache Lucian Bondoc, managing partner Bondoc&Asociatii Cauzele problemelor din piata farmaceutica vin din finantare, iar presiunea economica duce la consolidarile din sectorul farmaceutic romanesc atat in partea de distributie de medicamente, cat si in cazul farmaciilor, potrivit lui Lucian Bondoc, managing partner Bondoc&Asociatii, prezent la conferinta ZF Pharma Summit 2017.","ZF Health&Pharma Summit 2017 Lucian Bondoc, managing partner Bondoc&Asociații: Presiunea economică duce la consolidare în sectorul farma 13 sep 2017 Autor: Georgiana Mihalache Lucian Bondoc, managing partner Bondoc&Asociații Cauzele problemelor din piața farmaceutică vin din finanțare, iar presiunea economică duce la consolidările din sectorul farmaceutic românesc atât în partea de distribuție de medicamente, cât și în cazul farmaciilor, potrivit lui Lucian Bondoc, managing partner Bondoc&Asociații, prezent la conferința ZF Pharma Summit 2017.",72,18
137428,unknown_local_sample,"Ambele variante dovedesc o radicala inaptitudine de a gindi politic in mod adecvat si, „cu toata dragostea“, un tristut acces de stupiditate.","Ambele variante dovedesc o radicală inaptitudine de a gîndi politic în mod adecvat și, „cu toată dragostea“, un tristuț acces de stupiditate.",22,6
52770,unknown_local_sample,"Europa se lupta sa-si pastreze legaturile comerciale cu Iranul astazi, 00:00 Autor: Catalina Apostoiu In conditiile in care presedintele american Donald Trump este de asteptat sa refuze certificarea faptului ca Teheranul respecta termenii acordului de reducere a programului sau nuclear, oficialii europeni fac planuri de urgenta pentru protejarea companiilor ca Airbus, Total, Siemens si Peugeot, care au incheiat acorduri in Iran, pentru eventualitatea in care americanii decid reimpunerea de sanctiuni, relateaza Financial Times.","Europa se luptă să-și păstreze legăturile comerciale cu Iranul astăzi, 00:00 Autor: Catalina Apostoiu În condițiile în care președintele american Donald Trump este de așteptat să refuze certificarea faptului că Teheranul respectă termenii acordului de reducere a programului său nuclear, oficialii europeni fac planuri de urgență pentru protejarea companiilor ca Airbus, Total, Siemens și Peugeot, care au încheiat acorduri în Iran, pentru eventualitatea în care americanii decid reimpunerea de sancțiuni, relatează Financial Times.",73,23
